product url,image url,product name,product price,user agent
https://www.glassesshop.com/eyeglasses/fp1988,"https://res.glassesshop.com/products/202106/60bdd7a9093d3.jpg?im=Resize,width=800,height=400",Labrador,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sm0862,"https://res.glassesshop.com/products/201810/5bbc510972368.jpg?im=Resize,width=800,height=400",Willie,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1947,"https://res.glassesshop.com/products/201909/5d8d7514a11ba.jpg?im=Resize,width=800,height=400",Dinas,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup1175,"https://res.glassesshop.com/products/202106/60c7fae0d0b31.jpg?im=Resize,width=800,height=400",Michelle,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1894,"https://res.glassesshop.com/products/202202/620a0b81044ea.jpg?im=Resize,width=800,height=400",Bellevue,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1565,"https://res.glassesshop.com/products/202106/60d13aac8e41f.jpg?im=Resize,width=800,height=400",Barret,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1271,"https://res.glassesshop.com/products/201807/5b4c4d7b98167.jpg?im=Resize,width=800,height=400",Omar,," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1750,"https://res.glassesshop.com/products/202108/610a547c82bdc.jpg?im=Resize,width=800,height=400",Union,$35.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1718,"https://res.glassesshop.com/products/202010/5f9624a245c0e.jpg?im=Resize,width=800,height=400",Jean,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2447,"https://res.glassesshop.com/products/202109/614a9cf20bcca.jpg?im=Resize,width=800,height=400",Dinah,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1394,"https://res.glassesshop.com/products/202011/5fbf2aaec33c1.jpg?im=Resize,width=800,height=400",Attis,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1363,"https://res.glassesshop.com/products/202102/6023752dda9dd.jpg?im=Resize,width=800,height=400",Evansville,," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2105,"https://res.glassesshop.com/products/202006/5ef06e335153e.jpg?im=Resize,width=800,height=400",Salisbury,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup1354,"https://res.glassesshop.com/products/202208/62f9e81461fb3.jpg?im=Resize,width=800,height=400",Lora,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1989,"https://res.glassesshop.com/products/202208/62f9e55419883.jpg?im=Resize,width=800,height=400",Leigh,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1842,"https://res.glassesshop.com/products/201904/5cb69b513279a.jpg?im=Resize,width=800,height=400",Butler,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1694,"https://res.glassesshop.com/products/202106/60bdd99fb7511.jpg?im=Resize,width=800,height=400",Lexingto,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1087,"https://res.glassesshop.com/products/201710/59e01c443bff6.jpg?im=Resize,width=800,height=400",Mandy,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz2025,"https://res.glassesshop.com/products/202209/63292118e1589.jpg?im=Resize,width=800,height=400",Placerville,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1644,"https://res.glassesshop.com/products/201805/5afe7e919eb7f.jpg?im=Resize,width=800,height=400",Isaiah,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
